@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute inputs-101 numeric
@attribute inputs-102 numeric
@attribute inputs-103 numeric
@attribute inputs-104 numeric
@attribute inputs-105 numeric
@attribute inputs-106 numeric
@attribute inputs-107 numeric
@attribute inputs-108 numeric
@attribute inputs-109 numeric
@attribute inputs-110 numeric
@attribute inputs-111 numeric
@attribute inputs-112 numeric
@attribute inputs-113 numeric
@attribute inputs-114 numeric
@attribute inputs-115 numeric
@attribute inputs-116 numeric
@attribute inputs-117 numeric
@attribute inputs-118 numeric
@attribute inputs-119 numeric
@attribute inputs-120 numeric
@attribute inputs-121 numeric
@attribute inputs-122 numeric
@attribute inputs-123 numeric
@attribute inputs-124 numeric
@attribute inputs-125 numeric
@attribute inputs-126 numeric
@attribute inputs-127 numeric
@attribute inputs-128 numeric
@attribute inputs-129 numeric
@attribute inputs-130 numeric
@attribute inputs-131 numeric
@attribute inputs-132 numeric
@attribute inputs-133 numeric
@attribute inputs-134 numeric
@attribute inputs-135 numeric
@attribute inputs-136 numeric
@attribute inputs-137 numeric
@attribute inputs-138 numeric
@attribute inputs-139 numeric
@attribute inputs-140 numeric
@attribute inputs-141 numeric
@attribute inputs-142 numeric
@attribute inputs-143 numeric
@attribute inputs-144 numeric
@attribute inputs-145 numeric
@attribute inputs-146 numeric
@attribute inputs-147 numeric
@attribute inputs-148 numeric
@attribute inputs-149 numeric
@attribute inputs-150 numeric
@attribute inputs-151 numeric
@attribute inputs-152 numeric
@attribute inputs-153 numeric
@attribute inputs-154 numeric
@attribute inputs-155 numeric
@attribute inputs-156 numeric
@attribute inputs-157 numeric
@attribute inputs-158 numeric
@attribute inputs-159 numeric
@attribute inputs-160 numeric
@attribute inputs-161 numeric
@attribute inputs-162 numeric
@attribute inputs-163 numeric
@attribute inputs-164 numeric
@attribute inputs-165 numeric
@attribute inputs-166 numeric
@attribute inputs-167 numeric
@attribute inputs-168 numeric
@attribute inputs-169 numeric
@attribute inputs-170 numeric
@attribute inputs-171 numeric
@attribute inputs-172 numeric
@attribute inputs-173 numeric
@attribute inputs-174 numeric
@attribute inputs-175 numeric
@attribute inputs-176 numeric
@attribute inputs-177 numeric
@attribute inputs-178 numeric
@attribute inputs-179 numeric
@attribute inputs-180 numeric
@attribute inputs-181 numeric
@attribute inputs-182 numeric
@attribute inputs-183 numeric
@attribute inputs-184 numeric
@attribute inputs-185 numeric
@attribute inputs-186 numeric
@attribute inputs-187 numeric
@attribute inputs-188 numeric
@attribute inputs-189 numeric
@attribute inputs-190 numeric
@attribute inputs-191 numeric
@attribute inputs-192 numeric
@attribute inputs-193 numeric
@attribute inputs-194 numeric
@attribute inputs-195 numeric
@attribute inputs-196 numeric
@attribute outputs-1 {0,1,2}

@data
2102,'2019/01/30 16:15:59:178',3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,23,0,0,0,0,0,0,0,24,20,0,0,14,20,20,0,0,0,0,0,0,0,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,73,69,69,69,86,69,49,66,95,24,55,21,49,50,24,73,41,55,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2103,'2019/01/30 16:15:59:282',3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,21,0,0,0,0,0,0,0,23,19,0,0,19,20,20,0,0,0,0,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,172,4,0,116,172,0,0,0,0,0,0,0,0,0,172,71,0,172,172,0,0,0,0,0,0,0,0,0,172,71,73,172,172,69,69,69,92,69,69,69,95,81,172,69,24,21,131,73,21,55,24,55,0,55,37,43,172,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2104,'2019/01/30 16:15:59:392',3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,11,0,0,0,0,0,0,20,20,23,0,0,20,20,16,0,0,0,0,0,0,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,172,25,0,0,0,116,172,0,0,0,0,0,0,0,172,172,0,0,0,172,172,0,0,0,0,0,0,0,172,172,0,0,69,172,172,69,80,69,69,69,69,93,172,69,69,69,37,106,21,49,55,24,67,46,49,49,172,69,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2105,'2019/01/30 16:15:59:494',3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,0,0,0,0,0,0,0,22,20,12,0,11,20,20,0,0,0,0,0,0,0,17,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,172,0,0,0,0,0,116,172,0,0,0,0,0,117,172,0,0,0,0,0,172,172,0,0,0,0,0,117,172,0,0,0,0,69,172,172,92,69,69,69,92,88,172,69,69,69,73,73,4,131,24,49,43,60,43,37,172,64,24,73,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2106,'2019/01/30 16:15:59:603',3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,0,0,0,0,0,0,0,23,24,0,0,17,20,20,0,0,0,0,0,0,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,139,172,0,0,0,0,0,0,116,172,0,0,0,0,161,172,0,0,0,0,0,0,172,172,0,0,0,0,172,172,0,0,0,0,0,69,172,172,69,69,69,86,139,172,69,69,92,69,69,49,106,24,73,41,55,49,155,172,59,49,49,28,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2107,'2019/01/30 16:15:59:706',3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,21,0,0,0,0,0,0,13,20,25,0,0,20,20,20,0,0,0,0,0,0,18,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,172,0,0,0,0,0,0,0,0,116,172,0,0,48,172,1,0,0,0,0,0,0,0,172,172,0,0,48,172,1,0,0,0,0,0,0,69,172,172,69,88,69,172,69,69,69,69,69,69,69,18,4,131,55,73,49,172,32,37,55,18,86,37,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2108,'2019/01/30 16:15:59:710',3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,21,0,0,0,0,0,0,18,22,21,0,0,20,20,20,0,0,0,0,0,0,15,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,172,0,0,0,0,0,0,0,0,116,172,0,0,128,172,0,0,0,0,0,0,0,0,172,172,0,0,172,172,0,0,0,0,0,0,0,86,172,172,69,92,87,172,69,69,69,69,69,69,69,24,43,131,64,49,31,172,59,49,73,18,69,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2109,'2019/01/30 16:15:59:824',3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,23,172,0,0,0,0,0,0,0,20,22,21,0,8,172,172,0,0,0,0,0,0,0,17,15,19,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,170,172,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,4,0,0,0,0,0,0,0,0,0,0,0,0,172,71,0,0,0,0,0,0,0,0,0,0,0,0,172,71,0,0,0,0,0,0,0,0,69,69,95,81,172,69,69,69,80,69,69,69,69,69,0,55,37,43,172,64,32,67,24,60,32,46,49,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2110,'2019/01/30 16:15:59:934',3,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,7,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,17,172,172,0,0,0,0,0,0,0,24,20,0,0,14,117,162,0,0,0,0,0,0,0,18,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,172,0,0,0,0,0,0,0,0,0,0,0,0,139,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,69,91,111,172,69,69,69,69,69,69,69,69,69,69,55,24,114,172,54,49,73,14,69,18,60,31,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2111,'2019/01/30 16:16:00:046',3,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,31,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,17,172,172,0,0,0,0,0,0,5,24,18,0,0,20,107,126,0,0,0,0,0,0,18,15,15,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,161,172,0,0,0,0,0,0,0,0,0,0,0,0,161,172,0,0,0,0,0,0,0,0,0,0,0,0,91,172,69,69,69,92,69,69,69,69,69,69,91,86,49,172,59,18,49,24,73,0,41,49,61,18,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2112,'2019/01/30 16:16:00:158',3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,20,21,172,0,0,0,0,0,0,24,24,20,0,0,20,172,172,0,0,0,0,0,0,17,15,15,0,0,0,172,172,0,0,20,0,0,0,0,0,0,0,0,0,170,172,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,69,69,69,69,69,69,69,69,89,83,75,69,49,32,61,24,80,32,69,37,73,49,24,0,61,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2113,'2019/01/30 16:16:00:270',3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,20,25,5,0,0,20,20,0,0,0,0,0,0,0,17,15,20,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,94,0,172,167,0,0,0,0,0,0,0,0,0,1,139,69,69,69,69,69,69,69,69,78,89,80,69,69,172,43,67,14,73,24,69,31,80,18,31,24,67,24,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2114,'2019/01/30 16:16:00:381',3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,20,24,0,0,0,20,20,0,0,0,0,0,0,18,15,20,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,161,0,0,0,172,172,0,0,0,0,0,0,0,0,172,0,0,86,172,172,69,69,69,69,89,99,69,69,172,69,69,24,55,131,41,49,73,18,49,0,61,24,161,24,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2115,'2019/01/30 16:16:00:494',3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,0,0,0,0,0,0,20,22,16,0,0,0,20,20,0,0,0,0,0,0,17,15,20,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,172,94,0,0,0,0,172,172,0,0,0,0,0,0,172,172,0,0,0,69,172,172,69,69,91,100,100,69,172,80,69,69,69,37,106,49,61,31,49,0,49,49,172,48,43,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2116,'2019/01/30 16:16:00:610',3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,24,20,14,0,0,0,20,0,0,0,0,0,0,0,18,15,18,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,150,0,0,0,0,0,0,172,172,0,0,0,0,139,172,0,0,0,0,0,69,172,172,86,89,83,69,139,172,69,69,69,69,69,69,37,131,24,24,24,61,24,150,49,55,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2117,'2019/01/30 16:16:00:720',3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,21,22,0,0,0,0,20,0,0,0,0,0,0,13,15,17,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,172,62,0,0,0,0,0,0,0,172,172,0,0,0,172,71,0,0,0,0,0,0,69,172,172,95,93,69,172,69,69,69,69,69,69,69,55,106,43,0,43,24,172,24,49,37,49,37,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2118,'2019/01/30 16:16:00:769',3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,20,25,0,0,0,0,20,0,0,0,0,0,0,17,15,20,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,139,121,0,0,0,0,0,0,0,0,172,172,0,0,139,172,0,0,0,0,0,0,0,69,172,172,91,69,172,108,69,69,69,69,92,69,69,49,49,131,49,73,139,94,31,73,49,55,24,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2119,'2019/01/30 16:16:00:835',3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,16,20,22,0,0,0,0,20,0,0,0,0,0,0,17,16,19,0,0,0,0,0,4,172,0,0,60,0,0,0,0,0,0,0,0,0,8,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,117,172,0,117,121,0,0,0,0,0,0,0,0,0,0,0,0,139,172,0,0,0,0,0,0,0,0,86,75,83,69,172,124,69,69,69,69,80,69,69,69,43,0,43,73,117,117,43,73,37,46,24,37,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2120,'2019/01/30 16:16:00:946',3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,126,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,20,25,16,0,0,0,0,0,172,172,0,0,0,0,18,15,21,0,0,0,0,0,109,141,0,5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,139,0,0,0,0,0,0,0,0,172,172,0,0,25,172,0,0,0,0,0,0,0,0,172,172,91,69,69,172,69,69,69,69,92,69,69,69,69,172,24,73,24,139,31,73,21,55,0,49,24,60,43,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2121,'2019/01/30 16:16:01:057',3,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,172,141,0,0,0,0,21,22,0,0,0,0,0,0,4,4,0,0,0,2,18,20,5,0,0,0,0,0,0,0,0,29,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,15,0,0,161,0,0,0,0,0,0,0,0,0,172,139,0,0,172,0,0,0,0,0,0,0,0,0,172,139,0,69,172,69,69,69,69,69,86,69,69,69,172,89,69,24,161,24,67,21,49,55,24,61,50,43,172,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2122,'2019/01/30 16:16:01:167',3,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,3,24,20,0,0,0,0,0,0,167,139,0,0,0,17,15,15,0,0,0,0,0,0,0,0,0,58,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172,0,0,0,128,0,0,0,0,0,0,0,0,172,172,0,0,0,172,0,0,0,0,0,0,0,0,172,172,0,0,0,172,69,69,69,69,86,69,69,69,77,172,87,69,69,128,37,73,21,50,24,43,0,64,63,172,49,59,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2123,'2019/01/30 16:16:01:278',3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,20,0,0,0,0,0,0,4,172,0,0,0,15,15,16,0,0,0,0,0,0,78,172,0,55,15,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,116,167,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,48,172,1,0,0,0,0,0,0,0,0,0,0,0,48,172,1,0,0,0,0,69,69,69,92,69,69,69,69,172,89,69,69,69,69,73,21,49,55,24,55,55,37,172,21,61,64,49,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2124,'2019/01/30 16:16:01:387',3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,10,0,0,0,0,0,0,0,0,0,0,0,18,15,20,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,172,117,0,0,0,0,0,0,0,116,172,0,0,0,172,139,0,0,0,0,0,0,0,172,172,0,0,0,172,172,0,0,0,0,0,0,69,172,172,69,69,69,172,121,70,69,69,69,86,69,49,106,24,61,43,50,172,117,67,64,24,61,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2125,'2019/01/30 16:16:01:484',3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,0,0,0,0,0,0,0,0,0,0,0,13,15,17,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,172,20,0,0,0,0,0,0,0,0,116,172,0,0,172,172,0,0,0,0,0,0,0,0,172,172,0,0,172,172,0,0,0,0,0,0,0,69,172,172,69,69,172,70,70,69,69,69,69,69,69,28,18,131,55,73,172,49,55,37,31,55,18,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2126,'2019/01/30 16:16:01:497',3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,0,0,0,0,0,0,0,0,0,0,0,17,15,20,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,172,0,0,0,0,0,0,0,0,0,116,172,0,128,172,0,0,0,0,0,0,0,0,0,172,172,0,172,172,0,0,0,0,0,0,0,0,69,172,172,69,69,172,76,69,69,69,69,69,69,69,12,106,131,50,73,172,21,61,37,49,24,92,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2127,'2019/01/30 16:16:01:611',3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,74,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,20,24,17,0,0,0,0,0,0,0,172,172,0,0,18,15,18,0,0,0,0,0,0,0,172,172,0,62,0,0,0,0,0,0,0,0,0,0,164,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,25,172,2,0,0,0,0,0,0,0,0,0,0,0,25,172,2,0,0,0,0,0,0,0,0,0,69,69,69,172,87,69,69,69,69,69,69,69,69,69,43,64,49,172,11,49,59,49,73,69,55,18,55,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
